fish_identifier,SST,MLD,Chl.a,NPP,d20,d18,d12,O2_375m,O2_200m,O2_100m,O2_50m,OCRR_375m,OCRR_200m,OCRR_100m,OCRR_50m,OCRR_total,d13Cdic,d13Cpom,d15Nno3,d15Npom,doxycline,dmaxremin,dnethetero,export_100m,export_dnethetero,Hg0_2x2.5,Hg0_6x7.5,drydep_2x2.5,drydep_6x7.5,wetdep_2x2.5,wetdep_6x7.5,totdep_2x2.5,totdep_6x7.5,d13C_cor,sample_year,region,region.col
CHC_14-07_B5064_B_21080,23.14,43.23,0.171185714,0.2417,162.8857143,254.3428571,475.2428571,196.3571429,199.3285714,218.1428571,217.3571429,0.933871429,3.345142857,40.20428571,38.67685714,71.87857143,2.363857143,-18.22857143,9.613714286,4.225857143,127.8714286,68.00714286,91.64571429,34.20285714,22.07,NA,NA,NA,NA,NA,NA,NA,NA,-17.08514944,2014,WPO,seagreen
CHC_14-07_B6817_B_21074,23.14,43.23,0.171185714,0.2417,162.8857143,254.3428571,475.2428571,196.3571429,199.3285714,218.1428571,217.3571429,0.933871429,3.345142857,40.20428571,38.67685714,71.87857143,2.363857143,-18.22857143,9.613714286,4.225857143,127.8714286,68.00714286,91.64571429,34.20285714,22.07,NA,NA,NA,NA,NA,NA,NA,NA,-17.05433033,2014,WPO,seagreen
CHC_14-07_B6819_B_21068,23.14,43.23,0.171185714,0.2417,162.8857143,254.3428571,475.2428571,196.3571429,199.3285714,218.1428571,217.3571429,0.933871429,3.345142857,40.20428571,38.67685714,71.87857143,2.363857143,-18.22857143,9.613714286,4.225857143,127.8714286,68.00714286,91.64571429,34.20285714,22.07,NA,NA,NA,NA,NA,NA,NA,NA,-17.03702077,2014,WPO,seagreen
CHC_14-07_B6831_A_21069,23.14,43.23,0.171185714,0.2417,162.8857143,254.3428571,475.2428571,196.3571429,199.3285714,218.1428571,217.3571429,0.933871429,3.345142857,40.20428571,38.67685714,71.87857143,2.363857143,-18.22857143,9.613714286,4.225857143,127.8714286,68.00714286,91.64571429,34.20285714,22.07,NA,NA,NA,NA,NA,NA,NA,NA,-16.82774956,2014,WPO,seagreen
CHC_14-07_B6832_A_21073,23.14,43.23,0.171185714,0.2417,162.8857143,254.3428571,475.2428571,196.3571429,199.3285714,218.1428571,217.3571429,0.933871429,3.345142857,40.20428571,38.67685714,71.87857143,2.363857143,-18.22857143,9.613714286,4.225857143,127.8714286,68.00714286,91.64571429,34.20285714,22.07,NA,NA,NA,NA,NA,NA,NA,NA,-17.11526052,2014,WPO,seagreen
CHC_14-07_B6840_B_21065,23.14,43.23,0.171185714,0.2417,162.8857143,254.3428571,475.2428571,196.3571429,199.3285714,218.1428571,217.3571429,0.933871429,3.345142857,40.20428571,38.67685714,71.87857143,2.363857143,-18.22857143,9.613714286,4.225857143,127.8714286,68.00714286,91.64571429,34.20285714,22.07,NA,NA,NA,NA,NA,NA,NA,NA,-17.24198543,2014,WPO,seagreen
CHC_14-07_B6841_B_21058,23.14,43.23,0.171185714,0.2417,162.8857143,254.3428571,475.2428571,196.3571429,199.3285714,218.1428571,217.3571429,0.933871429,3.345142857,40.20428571,38.67685714,71.87857143,2.363857143,-18.22857143,9.613714286,4.225857143,127.8714286,68.00714286,91.64571429,34.20285714,22.07,NA,NA,NA,NA,NA,NA,NA,NA,-17.68804579,2014,WPO,seagreen
CHC_14-07_B6844_B_21062,23.14,43.23,0.171185714,0.2417,162.8857143,254.3428571,475.2428571,196.3571429,199.3285714,218.1428571,217.3571429,0.933871429,3.345142857,40.20428571,38.67685714,71.87857143,2.363857143,-18.22857143,9.613714286,4.225857143,127.8714286,68.00714286,91.64571429,34.20285714,22.07,NA,NA,NA,NA,NA,NA,NA,NA,-17.14850308,2014,WPO,seagreen
CHC_14-07_B6848_A_21053,23.14,43.23,0.171185714,0.2417,162.8857143,254.3428571,475.2428571,196.3571429,199.3285714,218.1428571,217.3571429,0.933871429,3.345142857,40.20428571,38.67685714,71.87857143,2.363857143,-18.22857143,9.613714286,4.225857143,127.8714286,68.00714286,91.64571429,34.20285714,22.07,NA,NA,NA,NA,NA,NA,NA,NA,-17.08675412,2014,WPO,seagreen
CHC_15-05_P243_A_NA,26.28571429,43.65428571,0.098782857,0.156357143,218.8714286,271.2142857,436.6142857,191.9285714,192.5571429,214.4142857,209.9714286,0.831314286,3575,48.75,7.164285714,49.05428571,2435,-18.91428571,10.69171429,3895,117.1571429,94.02714286,120.9857143,22.15142857,12.71714286,0.9,0.9,4.28,4.03,5.8,5.8,10.08,9.83,-16.86616446,2015,WPO,seagreen
CHC_15-07_B5054_A_NA,25.67571429,48.46428571,0.069261429,0.136071429,220.4857143,264.9428571,422.9,188.1142857,188.2714286,214.4428571,209.7285714,0.777157143,3.407285714,39.67,5.732428571,45.43714286,2.454428571,-19.17285714,6.662714286,3.995142857,125.5714286,106,130.3428571,14.41142857,11.28257143,NA,NA,NA,NA,NA,NA,NA,NA,-17.232318585193,2015,WPO,seagreen
CHC_16-01_B11628_A_NA,25.74142857,23.05428571,0.155428571,0.248342857,199.2428571,275.7285714,488.6428571,193.6571429,196.1285714,218.0285714,217.2,1.275928571,5.318142857,61.60714286,22.16328571,82.37428571,2.382857143,-18.14142857,10.06471429,4.011714286,132.0128571,79.47428571,103.4757143,43.61428571,20.90714286,0.89,0.89,3.93,3.94,4.77,4.77,8.7,8.71,-16.7,2016,WPO,seagreen
CHC_16-01_B11629_A_NA,24.88857143,25.95714286,0.1853,0.300342857,172.8285714,278.3857143,502.1857143,192.5714286,195.9,216.8,220.1428571,1.359428571,5.205571429,53.86714286,38,91.71857143,2.36,-17.88428571,9.204428571,3.979428571,108.31,66.51714286,96.32285714,55.04571429,29.30571429,0.89,0.89,3.93,3.94,4.77,4.77,8.7,8.71,-17.08,2016,WPO,seagreen
CHC_16-01_B11649_A_NA,25.74142857,23.05428571,0.155428571,0.248342857,199.2428571,275.7285714,488.6428571,193.6571429,196.1285714,218.0285714,217.2,1.275928571,5.318142857,61.60714286,22.16328571,82.37428571,2.382857143,-18.14142857,10.06471429,4.011714286,132.0128571,79.47428571,103.4757143,43.61428571,20.90714286,0.89,0.89,3.93,3.94,4.77,4.77,8.7,8.71,-17.94,2016,WPO,seagreen
CHC_16-01_B13029_A_NA,24.99285714,22.83857143,0.188757143,0.295014286,185.8714286,274.0285714,485.6142857,194.6,197.7,215.9571429,219.9571429,1.2936,5.248285714,47.28,34.87657143,84.42,2.355857143,-17.94571429,9.547285714,4.108714286,103.9214286,66.51714286,99.25428571,51.42571429,27.49142857,0.89,0.89,3.93,3.94,4.77,4.77,8.7,8.71,-17.74,2016,WPO,seagreen
CHC_16-01_B13037_A_NA,24.99285714,22.83857143,0.188757143,0.295014286,185.8714286,274.0285714,485.6142857,194.6,197.7,215.9571429,219.9571429,1.2936,5.248285714,47.28,34.87657143,84.42,2.355857143,-17.94571429,9.547285714,4.108714286,103.9214286,66.51714286,99.25428571,51.42571429,27.49142857,0.89,0.89,3.93,3.94,4.77,4.77,8.7,8.71,-16.7,2016,WPO,seagreen
CHC_16-05_B12999_A_NA,27.51428571,20.57285714,0.120814286,0.175157143,195.5142857,265,460.6571429,197.2714286,198.8714286,216.5714286,213.0714286,1.155585714,4.678857143,50.42285714,6.79,55.57428571,2.396571429,-18.62,9572,3.592857143,106.0557143,85.25,113.7857143,33.23714286,13.60714286,0.89,0.89,1.63,4.41,7.36,6.61,8.99,11.02,-17.15,2016,WPO,seagreen
CHC_16-05_P905_A_NA,27.51428571,20.57285714,0.120814286,0.175157143,195.5142857,265,460.6571429,197.2714286,198.8714286,216.5714286,213.0714286,1.155585714,4.678857143,50.42285714,6.79,55.57428571,2.396571429,-18.62,9572,3.592857143,106.0557143,85.25,113.7857143,33.23714286,13.60714286,0.89,0.89,1.63,4.41,7.36,6.61,8.99,11.02,-17.1,2016,WPO,seagreen
CHC_16-05_P907_A_NA,27.51428571,20.57285714,0.120814286,0.175157143,195.5142857,265,460.6571429,197.2714286,198.8714286,216.5714286,213.0714286,1.155585714,4.678857143,50.42285714,6.79,55.57428571,2.396571429,-18.62,9572,3.592857143,106.0557143,85.25,113.7857143,33.23714286,13.60714286,0.89,0.89,1.63,4.41,7.36,6.61,8.99,11.02,-17.42,2016,WPO,seagreen
CHC_16-05_P908_A_NA,27.51428571,20.57285714,0.120814286,0.175157143,195.5142857,265,460.6571429,197.2714286,198.8714286,216.5714286,213.0714286,1.155585714,4.678857143,50.42285714,6.79,55.57428571,2.396571429,-18.62,9572,3.592857143,106.0557143,85.25,113.7857143,33.23714286,13.60714286,0.89,0.89,1.63,4.41,7.36,6.61,8.99,11.02,-17.1,2016,WPO,seagreen
CHC_16-05_P909_A_NA,27.51428571,20.57285714,0.120814286,0.175157143,195.5142857,265,460.6571429,197.2714286,198.8714286,216.5714286,213.0714286,1.155585714,4.678857143,50.42285714,6.79,55.57428571,2.396571429,-18.62,9572,3.592857143,106.0557143,85.25,113.7857143,33.23714286,13.60714286,0.89,0.89,1.63,4.41,7.36,6.61,8.99,11.02,-17.28,2016,WPO,seagreen
CHC_17-01_B15063_A_NA,26.15428571,25.20285714,0.107165714,0.189785714,203.5428571,273.1285714,466.7285714,196.7714286,197.2857143,217.8857143,213.0142857,1.1555,4.436142857,60.62,6.385857143,58.83857143,2407,-18.67428571,10.85671429,3.849142857,121.9571429,95.49,120.8285714,28.35857143,14.78857143,0.89,0.89,1.63,4.41,7.36,6.61,8.99,11.02,-17.69,2017,WPO,seagreen
CHC_17-01_B15079_A_NA,26.15428571,25.20285714,0.107165714,0.189785714,203.5428571,273.1285714,466.7285714,196.7714286,197.2857143,217.8857143,213.0142857,1.1555,4.436142857,60.62,6.385857143,58.83857143,2407,-18.67428571,10.85671429,3.849142857,121.9571429,95.49,120.8285714,28.35857143,14.78857143,0.89,0.89,1.63,4.41,7.36,6.61,8.99,11.02,-17.98,2017,WPO,seagreen
CHC_17-01_B15083_A_NA,26.15428571,25.20285714,0.107165714,0.189785714,203.5428571,273.1285714,466.7285714,196.7714286,197.2857143,217.8857143,213.0142857,1.1555,4.436142857,60.62,6.385857143,58.83857143,2407,-18.67428571,10.85671429,3.849142857,121.9571429,95.49,120.8285714,28.35857143,14.78857143,0.89,0.89,1.63,4.41,7.36,6.61,8.99,11.02,-17.53,2017,WPO,seagreen
CHC_17-05_B15053_A_NA,26.5,38.41714286,0.084481429,0.144328571,204.1714286,268.2571429,457.1285714,198.1571429,197.4,217.7,209.8571429,1.042828571,3.945285714,47.52142857,5.688714286,48.06285714,2.417285714,-18.98714286,9.525857143,3.501714286,120.2714286,96.99142857,123.8142857,18.75285714,12.04857143,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-16.5730506521739,2017,WPO,seagreen
CHC_17-05_B15069_A_NA,25.42142857,34.84285714,0.127371429,0.172542857,170.3285714,249.2428571,475.7571429,199.5,200.1571429,218.9142857,213.5428571,1.085142857,3.599428571,46.18714286,8.845285714,52.23285714,2.378285714,-18.71857143,9.835285714,3.684285714,109.1142857,85.25,112.0714286,29.78428571,13.52714286,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-16.7386889175258,2017,WPO,seagreen
CHC_17-05_B15073_A_NA,25.42142857,34.84285714,0.127371429,0.172542857,170.3285714,249.2428571,475.7571429,199.5,200.1571429,218.9142857,213.5428571,1.085142857,3.599428571,46.18714286,8.845285714,52.23285714,2.378285714,-18.71857143,9.835285714,3.684285714,109.1142857,85.25,112.0714286,29.78428571,13.52714286,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-16.7517660146699,2017,WPO,seagreen
CHC_17-05_B15074_A_NA,25.42142857,34.84285714,0.127371429,0.172542857,170.3285714,249.2428571,475.7571429,199.5,200.1571429,218.9142857,213.5428571,1.085142857,3.599428571,46.18714286,8.845285714,52.23285714,2.378285714,-18.71857143,9.835285714,3.684285714,109.1142857,85.25,112.0714286,29.78428571,13.52714286,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-17.15,2017,WPO,seagreen
CHC_17-05_B15077_A_NA,26.5,38.41714286,0.084481429,0.144328571,204.1714286,268.2571429,457.1285714,198.1571429,197.4,217.7,209.8571429,1.042828571,3.945285714,47.52142857,5.688714286,48.06285714,2.417285714,-18.98714286,9.525857143,3.501714286,120.2714286,96.99142857,123.8142857,18.75285714,12.04857143,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-17.8271572533849,2017,WPO,seagreen
CHC_17-05_B15084_A_NA,26.5,38.41714286,0.084481429,0.144328571,204.1714286,268.2571429,457.1285714,198.1571429,197.4,217.7,209.8571429,1.042828571,3.945285714,47.52142857,5.688714286,48.06285714,2.417285714,-18.98714286,9.525857143,3.501714286,120.2714286,96.99142857,123.8142857,18.75285714,12.04857143,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-16.93,2017,WPO,seagreen
CHC_17-05_B15090_A_NA,25.42142857,34.84285714,0.127371429,0.172542857,170.3285714,249.2428571,475.7571429,199.5,200.1571429,218.9142857,213.5428571,1.085142857,3.599428571,46.18714286,8.845285714,52.23285714,2.378285714,-18.71857143,9.835285714,3.684285714,109.1142857,85.25,112.0714286,29.78428571,13.52714286,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-16.68,2017,WPO,seagreen
CHC_18-01_B17676_A_NA,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,0.91,0.91,7.17,4.96,7.39,7.42,14.56,12.38,-17.09,2018,WPO,seagreen
CHC_18-01_B17678,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,0.91,0.91,7.17,4.96,7.39,7.42,14.56,12.38,-17,2018,WPO,seagreen
CHC_18-01_B17679,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,0.91,0.91,7.17,4.96,7.39,7.42,14.56,12.38,-16.51,2018,WPO,seagreen
CHC_18-01_B17680,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,0.91,0.91,7.17,4.96,7.39,7.42,14.56,12.38,-16.81,2018,WPO,seagreen
CHC_18-01_B17681_A_NA,24.95285714,23.10571429,0.167942857,257,171.6285714,248.9285714,476.0714286,198.9714286,200.1571429,217.9142857,217.9285714,1.2503,4.727571429,52.23142857,23.74242857,74.86,2.367142857,-18.09571429,9.823285714,4122,108.8357143,75.14428571,103.33,45.15142857,21.98571429,NA,NA,NA,NA,NA,NA,NA,NA,-17.84,2018,WPO,seagreen
CHC_18-01_B17682_A_NA,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,NA,NA,NA,NA,NA,NA,NA,NA,-17.24,2018,WPO,seagreen
CHC_18-01_B17683_A_NA,24.95285714,23.10571429,0.167942857,257,171.6285714,248.9285714,476.0714286,198.9714286,200.1571429,217.9142857,217.9285714,1.2503,4.727571429,52.23142857,23.74242857,74.86,2.367142857,-18.09571429,9.823285714,4122,108.8357143,75.14428571,103.33,45.15142857,21.98571429,NA,NA,NA,NA,NA,NA,NA,NA,-17.91,2018,WPO,seagreen
CHC_18-01_B17686_A_NA,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,NA,NA,NA,NA,NA,NA,NA,NA,-17.4,2018,WPO,seagreen
CHC_18-01_B17687_A_NA,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,NA,NA,NA,NA,NA,NA,NA,NA,-17.79,2018,WPO,seagreen
CHC_18-01_B17688_A_NA,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,NA,NA,NA,NA,NA,NA,NA,NA,-17.66,2018,WPO,seagreen
CHC_18-01_B17691,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,0.91,0.91,7.17,4.96,7.39,7.42,14.56,12.38,-16.52,2018,WPO,seagreen
CHC_18-01_B17692_A_NA,24.95285714,23.10571429,0.167942857,257,171.6285714,248.9285714,476.0714286,198.9714286,200.1571429,217.9142857,217.9285714,1.2503,4.727571429,52.23142857,23.74242857,74.86,2.367142857,-18.09571429,9.823285714,4122,108.8357143,75.14428571,103.33,45.15142857,21.98571429,NA,NA,NA,NA,NA,NA,NA,NA,-18.17,2018,WPO,seagreen
CHC_18-01_B17693_A_NA,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,NA,NA,NA,NA,NA,NA,NA,NA,-16.85,2018,WPO,seagreen
CHC_18-01_B17694,25.92571429,26.32714286,0.116582857,0.196628571,206.4857143,270.1,462.7714286,197.8285714,197.5428571,217.5428571,213.7,1.156828571,4.779714286,61.70285714,9.229428571,64.24714286,2411,-18.55714286,8.276571429,3.917857143,121.0142857,91.10142857,115.9142857,31.43,15.92428571,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-17.06,2018,WPO,seagreen
CHC_18-01_B17696_A_NA,26.71857143,25.71428571,0.076192857,0.165928571,225.9714286,280.1428571,445.7428571,193.7857143,192.6857143,216.0714286,210.2714286,1.058228571,4.688142857,50.54142857,5.805142857,57.68571429,2.444285714,-18.93714286,9.439857143,3.806571429,130.8714286,106,126.8285714,18.95714286,12.51714286,NA,NA,NA,NA,NA,NA,NA,NA,-17.01,2018,WPO,seagreen
CHC_18-01_B17697_A_NA,25.92571429,26.32714286,0.116582857,0.196628571,206.4857143,270.1,462.7714286,197.8285714,197.5428571,217.5428571,213.7,1.156828571,4.779714286,61.70285714,9.229428571,64.24714286,2411,-18.55714286,8.276571429,3.917857143,121.0142857,91.10142857,115.9142857,31.43,15.92428571,NA,NA,NA,NA,NA,NA,NA,NA,-17.29,2018,WPO,seagreen
CHC_18-01_B17698_A_NA,25.92571429,26.32714286,0.116582857,0.196628571,206.4857143,270.1,462.7714286,197.8285714,197.5428571,217.5428571,213.7,1.156828571,4.779714286,61.70285714,9.229428571,64.24714286,2411,-18.55714286,8.276571429,3.917857143,121.0142857,91.10142857,115.9142857,31.43,15.92428571,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-17.5,2018,WPO,seagreen
CHC_18-01_B17700_A_NA,25.92571429,26.32714286,0.116582857,0.196628571,206.4857143,270.1,462.7714286,197.8285714,197.5428571,217.5428571,213.7,1.156828571,4.779714286,61.70285714,9.229428571,64.24714286,2411,-18.55714286,8.276571429,3.917857143,121.0142857,91.10142857,115.9142857,31.43,15.92428571,NA,NA,NA,NA,NA,NA,NA,NA,-17.3,2018,WPO,seagreen
CHC_18-03_B17728,24.78142857,26.11714286,0.1631,0.255714286,153.8857143,250.5571429,487.2285714,195.5857143,198.8857143,219.6142857,218.5285714,1.346857143,5.188428571,51.63285714,20.49128571,74.78,2.343285714,-18.17714286,8.840857143,3.737857143,104.6014286,75.15714286,107.9871429,49.70571429,23.08571429,0.88,0.88,4.41,4.36,6.24,6.02,10.65,10.38,-17.92,2018,WPO,seagreen
CHC_18-04_B17729,27.52571429,28.85571429,0.07241,0.159771429,219.8571429,275.1285714,443.5714286,193.6,192.3428571,216.4571429,208.1571429,1.081871429,4.579428571,51.80142857,4.730714286,54.87857143,2.448714286,-18.94714286,6.771285714,3.510285714,121.9571429,104.4985714,126.6714286,18.20714286,12.07571429,0.91,0.91,7.17,4.96,7.39,7.42,14.56,12.38,-16.95,2018,WPO,seagreen
CHC_18-04_B17743,27.52571429,28.85571429,0.07241,0.159771429,219.8571429,275.1285714,443.5714286,193.6,192.3428571,216.4571429,208.1571429,1.081871429,4.579428571,51.80142857,4.730714286,54.87857143,2.448714286,-18.94714286,6.771285714,3.510285714,121.9571429,104.4985714,126.6714286,18.20714286,12.07571429,0.91,0.91,7.17,4.96,7.39,7.42,14.56,12.38,-16.64,2018,WPO,seagreen
CHC_18-04_B17745,27.33,16.27142857,0.115014286,0.186128571,197.9142857,264.6,460.8,197.0428571,196.5857143,216.6857143,212.5571429,1.1614,4.485285714,59.79,7.267428571,60,2.417571429,-18.59142857,9.073714286,3651,109.1142857,88.17571429,114.7857143,32.97428571,14.17571429,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-17.04,2018,WPO,seagreen
CHC_18-04_B17747,27.33,16.27142857,0.115014286,0.186128571,197.9142857,264.6,460.8,197.0428571,196.5857143,216.6857143,212.5571429,1.1614,4.485285714,59.79,7.267428571,60,2.417571429,-18.59142857,9.073714286,3651,109.1142857,88.17571429,114.7857143,32.97428571,14.17571429,0.89,0.89,1.13,4.41,8.12,7.36,9.25,11.77,-16.9828172316384,2018,WPO,seagreen
CHC_18-05_B17756,27.85285714,28.07142857,0.088218571,0.1733,216.2285714,265.2571429,416.9857143,185.7857143,183.9571429,214.8285714,208.2571429,0.925242857,3773,63.09428571,5.128428571,54.91285714,2.479285714,-18.87,9.029428571,3.992428571,116.9,95.49,123.9428571,23.28285714,13.33857143,0.92,0.92,4.03,3.81,6.12,6.12,10.15,9.93,-17.61,2018,WPO,seagreen
CHC_18-05_B17769,27.85285714,28.07142857,0.088218571,0.1733,216.2285714,265.2571429,416.9857143,185.7857143,183.9571429,214.8285714,208.2571429,0.925242857,3773,63.09428571,5.128428571,54.91285714,2.479285714,-18.87,9.029428571,3.992428571,116.9,95.49,123.9428571,23.28285714,13.33857143,0.92,0.92,4.03,3.81,6.12,6.12,10.15,9.93,-17.59,2018,WPO,seagreen
CHC_18-05_B17770,27.85285714,28.07142857,0.088218571,0.1733,216.2285714,265.2571429,416.9857143,185.7857143,183.9571429,214.8285714,208.2571429,0.925242857,3773,63.09428571,5.128428571,54.91285714,2.479285714,-18.87,9.029428571,3.992428571,116.9,95.49,123.9428571,23.28285714,13.33857143,0.92,0.92,4.03,3.81,6.12,6.12,10.15,9.93,-17.2,2018,WPO,seagreen
CHC_18-07_B17763,25.05714286,34.79428571,0.144028571,0.196457143,175.9714286,261.8571429,479.3285714,194.5,196.4571429,216.3285714,214.2285714,1.034642857,3.879142857,43.63714286,10663,56.43571429,2.372285714,-18.49285714,9.520714286,3.743285714,98.49285714,78.02142857,109.9928571,36.39571429,15.92,0.89,0.89,3.93,3.94,4.77,4.77,8.7,8.71,-18.02,2018,WPO,seagreen
CHC_18-09_B17775,22.97857143,63.39857143,0.191014286,0.297871429,175.2571429,265.4857143,487.6571429,192.4857143,196.3,218.6142857,218.7142857,1.050585714,4.042857143,45.36571429,33.72442857,76.78857143,2.344857143,-18.07857143,9.103571429,3.885571429,109.91,69.41857143,88.61428571,44.80857143,28.5,0.88,0.88,3.94,3.94,4.63,4.7,8.57,8.64,-17.49,2018,WPO,seagreen
